X,Y,Z,Timestamp
15.4460554,-0.7791022,12.2998686,2026-01-18T16:30:16.9338300Z
15.44467,-0.7790597,12.3017988,2026-01-18T16:30:17.2333690Z
15.4433489,-0.7791141,12.3040066,2026-01-18T16:30:17.5350350Z
15.4428921,-0.778953254,12.3048124,2026-01-18T16:30:17.8345870Z
15.44259,-0.778986454,12.30514,2026-01-18T16:30:18.1358820Z
15.4424534,-0.7790611,12.3054,2026-01-18T16:30:18.4357180Z
15.4426041,-0.7788892,12.3054123,2026-01-18T16:30:18.7369680Z
15.4424314,-0.778931,12.3055611,2026-01-18T16:30:19.0367050Z
15.4419222,-0.7785067,12.3054,2026-01-18T16:30:19.3368620Z
15.4415131,-0.7783461,12.305377,2026-01-18T16:30:19.6383940Z
15.4413862,-0.7783301,12.3052864,2026-01-18T16:30:19.9214620Z
15.4412651,-0.778159857,12.3053808,2026-01-18T16:30:20.2231230Z
15.4413109,-0.7781616,12.3052692,2026-01-18T16:30:20.5221600Z
15.441184,-0.778119564,12.3053761,2026-01-18T16:30:20.8238560Z
15.4413443,-0.7781815,12.3053246,2026-01-18T16:30:21.1227390Z
15.4422073,-0.7785103,12.3052349,2026-01-18T16:30:21.4238480Z
15.4424725,-0.7785879,12.3052673,2026-01-18T16:30:21.7249770Z
15.4426832,-0.778689742,12.3052292,2026-01-18T16:30:22.0253470Z
15.4427271,-0.77866,12.3052568,2026-01-18T16:30:22.3257780Z
15.4426861,-0.7786932,12.3052416,2026-01-18T16:30:22.6255690Z
15.4425783,-0.7787101,12.3050327,2026-01-18T16:30:22.9268240Z
15.4429007,-0.778361559,12.3047228,2026-01-18T16:30:23.2261400Z
15.4432468,-0.77796793,12.3044424,2026-01-18T16:30:23.5278840Z
15.4433117,-0.777824342,12.3043022,2026-01-18T16:30:23.8283100Z
15.4433222,-0.777713954,12.3041029,2026-01-18T16:30:24.1295640Z
15.4433584,-0.777668,12.30405,2026-01-18T16:30:24.4291630Z
15.4434042,-0.7776281,12.30408,2026-01-18T16:30:24.7288330Z
15.443408,-0.777673542,12.3040352,2026-01-18T16:30:25.0287230Z
15.445219,-0.7774819,12.3054733,2026-01-18T16:30:25.3292570Z
15.4463186,-0.7773497,12.3063984,2026-01-18T16:30:25.6309500Z
15.4468718,-0.777351856,12.30681,2026-01-18T16:30:25.9313020Z
15.4471493,-0.7773813,12.3069315,2026-01-18T16:30:26.2315940Z
15.4470758,-0.7773626,12.3069515,2026-01-18T16:30:26.5321460Z
15.4471312,-0.7773788,12.30695,2026-01-18T16:30:26.8329960Z
15.4473724,-0.7775412,12.30674,2026-01-18T16:30:27.1316760Z
15.4480486,-0.7785167,12.30605,2026-01-18T16:30:27.4324210Z
15.4483395,-0.778909862,12.3056679,2026-01-18T16:30:27.7339770Z
15.4484768,-0.779071,12.3056507,2026-01-18T16:30:28.0345330Z
15.4486523,-0.779145241,12.30562,2026-01-18T16:30:28.3349560Z
15.4485607,-0.779179,12.3055229,2026-01-18T16:30:28.6363000Z
15.4485579,-0.77926755,12.3053837,2026-01-18T16:30:28.9360680Z
15.4486723,-0.7792371,12.3055048,2026-01-18T16:30:29.2355890Z
15.4487648,-0.779313564,12.3055487,2026-01-18T16:30:29.5363960Z
15.4487848,-0.779336,12.305583,2026-01-18T16:30:29.8378930Z
15.4488316,-0.779334366,12.3056965,2026-01-18T16:30:30.1376780Z
15.4488373,-0.779296041,12.3057919,2026-01-18T16:30:30.4219710Z
15.4489737,-0.779285133,12.3055935,2026-01-18T16:30:30.7226420Z
15.4488392,-0.7793344,12.3057156,2026-01-18T16:30:31.0220130Z
15.4489946,-0.779365957,12.3059273,2026-01-18T16:30:31.3224950Z
15.4491978,-0.7793328,12.3061008,2026-01-18T16:30:31.6242240Z
15.4491549,-0.7793463,12.3061113,2026-01-18T16:30:31.9247840Z
15.4493933,-0.779388368,12.3059292,2026-01-18T16:30:32.2241940Z
15.449214,-0.779366434,12.3060627,2026-01-18T16:30:32.5254620Z
15.4491119,-0.779341,12.3060474,2026-01-18T16:30:32.8261910Z
15.4491339,-0.779348731,12.3061237,2026-01-18T16:30:33.1250730Z
15.4494047,-0.7795962,12.3063984,2026-01-18T16:30:33.4261370Z
15.4494953,-0.7795958,12.3061371,2026-01-18T16:30:33.7281710Z
15.4495745,-0.779666245,12.3060827,2026-01-18T16:30:34.0282580Z
15.4495745,-0.779618263,12.3061056,2026-01-18T16:30:34.3278770Z
15.4497433,-0.779676259,12.3061552,2026-01-18T16:30:34.6298140Z
15.450285,-0.7772588,12.3084488,2026-01-18T16:30:34.9286900Z
15.6006594,-0.6564045,12.3979025,2026-01-18T16:30:35.2289330Z
15.85048,-0.6109239,12.6147947,2026-01-18T16:30:35.5299340Z
16.0839672,-0.5726247,12.830122,2026-01-18T16:30:35.8314040Z
16.33973,-0.6024055,13.029706,2026-01-18T16:30:36.1318860Z
16.5873146,-0.6007962,13.227253,2026-01-18T16:30:36.4322430Z
16.8049831,-0.6446854,13.4222383,2026-01-18T16:30:36.7352770Z
17.0017776,-0.662910342,13.6012831,2026-01-18T16:30:37.0326310Z
17.1809521,-0.7079214,13.7604265,2026-01-18T16:30:37.3327240Z
17.3098564,-0.7156079,13.8906364,2026-01-18T16:30:37.6336600Z
17.3582649,-0.723042369,13.9658833,2026-01-18T16:30:37.9357590Z
17.3492832,-0.7318013,13.982235,2026-01-18T16:30:38.2363700Z
17.3363132,-0.737737834,13.9819813,2026-01-18T16:30:38.5362130Z
17.3297825,-0.741904855,13.9826918,2026-01-18T16:30:38.8365920Z
17.3275642,-0.7412284,13.9879313,2026-01-18T16:30:39.1358320Z
17.3248653,-0.743035853,13.9845972,2026-01-18T16:30:39.4367260Z
17.3296089,-0.744456768,13.974864,2026-01-18T16:30:39.7372110Z
17.3273029,-0.7461731,13.9720182,2026-01-18T16:30:40.0384790Z
17.3200588,-0.748183,13.9702158,2026-01-18T16:30:40.3214650Z
17.3196526,-0.749370337,13.9620419,2026-01-18T16:30:40.6224660Z
17.32073,-0.7514061,13.9554052,2026-01-18T16:30:40.9229950Z
17.32095,-0.7510608,13.9542007,2026-01-18T16:30:41.2224610Z
17.3212128,-0.751453638,13.953846,2026-01-18T16:30:41.5238890Z
17.3211689,-0.751183748,13.9538774,2026-01-18T16:30:41.8239660Z
17.3211231,-0.7509455,13.9538584,2026-01-18T16:30:42.1248030Z
17.3211861,-0.750991464,13.9538851,2026-01-18T16:30:42.4258650Z
17.3210373,-0.75109,13.9537983,2026-01-18T16:30:42.7265600Z
17.3209667,-0.7510426,13.9538469,2026-01-18T16:30:43.0262050Z
17.3216839,-0.750902355,13.9541941,2026-01-18T16:30:43.3269440Z
17.3219261,-0.7506933,13.9543142,2026-01-18T16:30:43.6287560Z
17.32224,-0.750606358,13.9543295,2026-01-18T16:30:43.9281590Z
17.3220577,-0.7505847,13.954402,2026-01-18T16:30:44.2299800Z
17.3222237,-0.750573754,13.95434,2026-01-18T16:30:44.5304820Z
17.3221569,-0.750614643,13.9544048,2026-01-18T16:30:44.8315110Z
17.3224888,-0.750569,13.95434,2026-01-18T16:30:45.1299730Z
17.32287,-0.75067,13.9553757,2026-01-18T16:30:45.4319800Z
17.323143,-0.7506689,13.9557247,2026-01-18T16:30:45.7327060Z
17.32349,-0.7505838,13.9557562,2026-01-18T16:30:46.0324000Z
17.3231354,-0.750611842,13.9559507,2026-01-18T16:30:46.3346700Z
17.3232155,-0.7506816,13.955883,2026-01-18T16:30:46.6334510Z
17.323204,-0.7506695,13.9558983,2026-01-18T16:30:46.9349920Z
17.3233376,-0.750606954,13.9562168,2026-01-18T16:30:47.2346330Z
17.3237286,-0.750626743,13.956871,2026-01-18T16:30:47.5364240Z
17.3240852,-0.75059396,13.9570036,2026-01-18T16:30:47.8371830Z
17.32405,-0.75058043,13.9571514,2026-01-18T16:30:48.1371330Z
17.3241119,-0.750623763,13.9572,2026-01-18T16:30:48.4216900Z
17.3243771,-0.7505739,13.9570961,2026-01-18T16:30:48.7216880Z
17.3241615,-0.750565946,13.9571457,2026-01-18T16:30:49.0238430Z
17.32454,-0.750661969,13.9578228,2026-01-18T16:30:49.3228480Z
17.3248444,-0.7507501,13.9585991,2026-01-18T16:30:49.6244840Z
17.3250141,-0.7508076,13.9588718,2026-01-18T16:30:49.9253550Z
17.3252,-0.7509565,13.9587688,2026-01-18T16:30:50.2261900Z
17.32508,-0.751041949,13.9588356,2026-01-18T16:30:50.5258680Z
17.324995,-0.7508956,13.9588223,2026-01-18T16:30:50.8260880Z
17.3249645,-0.750908732,13.9589405,2026-01-18T16:30:51.1263290Z
17.32141,-0.751246154,13.96303,2026-01-18T16:30:51.4275610Z
17.3198166,-0.7514318,13.9649887,2026-01-18T16:30:51.7298810Z
17.3195248,-0.751546,13.9656429,2026-01-18T16:30:52.0296810Z
17.3189869,-0.7516202,13.9660263,2026-01-18T16:30:52.3300560Z
17.3188915,-0.7516995,13.9661627,2026-01-18T16:30:52.6303860Z
17.3187351,-0.7516616,13.9661732,2026-01-18T16:30:52.9300160Z
17.3190041,-0.751718163,13.966711,2026-01-18T16:30:53.2300860Z
17.3201046,-0.7518317,13.96764,2026-01-18T16:30:53.5309960Z
17.320219,-0.7518556,13.9682531,2026-01-18T16:30:53.8322090Z
17.3206158,-0.751832545,13.9682331,2026-01-18T16:30:54.1330820Z
17.320509,-0.7518052,13.9686356,2026-01-18T16:30:54.4334360Z
17.3207455,-0.751857638,13.9685669,2026-01-18T16:30:54.7343180Z
17.3205261,-0.7517741,13.968626,2026-01-18T16:30:55.0344190Z
17.32138,-0.751674831,13.9686823,2026-01-18T16:30:55.3338560Z
17.3212032,-0.75194,13.9696026,2026-01-18T16:30:55.6348200Z
17.3216038,-0.7519909,13.9697475,2026-01-18T16:30:55.9366800Z
17.3214817,-0.7519912,13.96981,2026-01-18T16:30:56.2366220Z
17.3215446,-0.752038062,13.9698076,2026-01-18T16:30:56.5370740Z
17.3215046,-0.752055049,13.9697027,2026-01-18T16:30:56.8379750Z
17.3215828,-0.752076745,13.96949,2026-01-18T16:30:57.1211390Z
17.3214169,-0.752229869,13.9695969,2026-01-18T16:30:57.4212680Z
17.3213673,-0.752377152,13.9695292,2026-01-18T16:30:57.7221570Z
17.3212471,-0.7523555,13.9696255,2026-01-18T16:30:58.0236650Z
17.3213425,-0.7523539,13.969574,2026-01-18T16:30:58.3235920Z
17.3212662,-0.752345264,13.9696608,2026-01-18T16:30:58.6253160Z
17.321497,-0.752270937,13.9694605,2026-01-18T16:30:58.9257330Z
17.3209419,-0.752317548,13.9697666,2026-01-18T16:30:59.2247360Z
17.3208675,-0.7521591,13.9698486,2026-01-18T16:30:59.5258200Z
