X,Y,Z,Timestamp
21.09306,-0.709013045,17.2781715,2026-01-18T15:07:56.1065350Z
21.096941,-0.707772434,17.2808723,2026-01-18T15:07:56.4079820Z
21.0983467,-0.708366752,17.2800732,2026-01-18T15:07:56.7089760Z
21.1004219,-0.709183931,17.2832737,2026-01-18T15:07:57.0085820Z
21.1027985,-0.7093954,17.2871323,2026-01-18T15:07:57.3092990Z
21.1028156,-0.7080538,17.2879963,2026-01-18T15:07:57.6100920Z
21.1039486,-0.707922459,17.28688,2026-01-18T15:07:57.9117860Z
21.1017838,-0.7096124,17.2830849,2026-01-18T15:07:58.2115960Z
21.0977421,-0.7087122,17.2807732,2026-01-18T15:07:58.5129950Z
21.0980721,-0.7079486,17.2805462,2026-01-18T15:07:58.8133770Z
21.1003857,-0.7088617,17.2770081,2026-01-18T15:07:59.1129950Z
21.0999031,-0.7069297,17.2790031,2026-01-18T15:07:59.3978080Z
21.1005058,-0.7057499,17.280323,2026-01-18T15:07:59.6991750Z
21.10218,-0.7051536,17.2809525,2026-01-18T15:07:59.9997540Z
21.1032486,-0.7052589,17.28245,2026-01-18T15:08:00.2996350Z
21.103693,-0.7053475,17.2833366,2026-01-18T15:08:00.6011760Z
21.1038952,-0.7053478,17.2829666,2026-01-18T15:08:00.9011740Z
21.1049423,-0.70607,17.2827377,2026-01-18T15:08:01.2013900Z
21.1064339,-0.7071505,17.2822514,2026-01-18T15:08:01.5031550Z
21.106966,-0.7076319,17.2818012,2026-01-18T15:08:01.8037550Z
21.1071014,-0.7077598,17.2815723,2026-01-18T15:08:02.1043170Z
21.1072426,-0.707836449,17.2812614,2026-01-18T15:08:02.4044340Z
21.1070633,-0.707853436,17.2812958,2026-01-18T15:08:02.7057990Z
21.1073837,-0.707845867,17.2809639,2026-01-18T15:08:03.0051990Z
21.1080666,-0.7079501,17.2801,2026-01-18T15:08:03.3061930Z
21.1088676,-0.708078563,17.2797832,2026-01-18T15:08:03.6076340Z
21.1088066,-0.708034635,17.2794628,2026-01-18T15:08:03.9085700Z
21.1088619,-0.7080126,17.2793674,2026-01-18T15:08:04.2093230Z
21.10908,-0.707968354,17.2795162,2026-01-18T15:08:04.5102100Z
21.1090775,-0.7079346,17.2795486,2026-01-18T15:08:04.8108950Z
21.109087,-0.7078821,17.2795734,2026-01-18T15:08:05.1102970Z
21.1097717,-0.70832485,17.2786121,2026-01-18T15:08:05.4124830Z
21.1101,-0.7084344,17.2781715,2026-01-18T15:08:05.7124890Z
21.1102638,-0.708476245,17.27801,2026-01-18T15:08:06.0136040Z
21.1104069,-0.7084578,17.27787,2026-01-18T15:08:06.2979430Z
21.110424,-0.7085165,17.2779121,2026-01-18T15:08:06.5990620Z
21.110487,-0.7085479,17.27781,2026-01-18T15:08:06.8995800Z
21.11052,-0.708519936,17.2778759,2026-01-18T15:08:07.1988930Z
21.110548,-0.7085612,17.2776756,2026-01-18T15:08:07.5009880Z
21.1106071,-0.708555639,17.27761,2026-01-18T15:08:07.8010930Z
21.1107712,-0.7085751,17.2776,2026-01-18T15:08:08.1030520Z
21.1110668,-0.7087499,17.2776089,2026-01-18T15:08:08.4032840Z
21.1106224,-0.7087445,17.2775459,2026-01-18T15:08:08.7041560Z
21.1105957,-0.708640456,17.2774734,2026-01-18T15:08:09.0041030Z
21.1105385,-0.7085283,17.2773132,2026-01-18T15:08:09.3049710Z
21.1104546,-0.708425164,17.2772732,2026-01-18T15:08:09.6067730Z
21.1104927,-0.7083982,17.2772675,2026-01-18T15:08:09.9068550Z
21.11057,-0.708368063,17.2773952,2026-01-18T15:08:10.2081690Z
21.1105423,-0.7084326,17.2772865,2026-01-18T15:08:10.5088200Z
21.1105232,-0.708491564,17.2773933,2026-01-18T15:08:10.8097440Z
21.11051,-0.7084704,17.2773571,2026-01-18T15:08:11.1090520Z
21.1108475,-0.7085025,17.2776051,2026-01-18T15:08:11.4110540Z
21.1109142,-0.7085975,17.2775536,2026-01-18T15:08:11.7117280Z
21.1109486,-0.7086482,17.27761,2026-01-18T15:08:12.0114660Z
21.1109734,-0.708630443,17.2775269,2026-01-18T15:08:12.3131230Z
21.1109943,-0.708626568,17.2775288,2026-01-18T15:08:12.6139110Z
21.1109772,-0.7086549,17.277523,2026-01-18T15:08:12.8977170Z
21.11103,-0.7086183,17.2776527,2026-01-18T15:08:13.1977400Z
21.1111221,-0.708562851,17.2779884,2026-01-18T15:08:13.4994740Z
21.1112366,-0.708574533,17.2782478,2026-01-18T15:08:13.7995510Z
21.11127,-0.708544254,17.2783279,2026-01-18T15:08:14.0999300Z
21.1113033,-0.7085146,17.2782669,2026-01-18T15:08:14.4017130Z
21.1112366,-0.708558857,17.27821,2026-01-18T15:08:14.7015780Z
21.1112423,-0.7086023,17.2781944,2026-01-18T15:08:15.0020160Z
